FieldHostUID	ColEventUID	HostNumber	FieldIdent	FieldNotes	CreateDate	UpdateDate	CreatedBy	UpdatedBy	TripUID	HostF	HostG	HostSp	HostSSp	HostAuthor	HostDetBy	HerbID	history
1844	11208	H153	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	478	1427	0	1341	A. Sanders	UCR140612	Asteraceae;Eriophyllum;confertiflorum;(DC.) A. Gray;A. Sanders;UCR140612
1845	11208	H152	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	376	400	742	0	3358	A. Sanders	UCR140611	Rosaceae;Adenostoma;fasciculatum;H. & A.;A. Sanders;UCR140611
1846	11208	H154	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	367	1280	2281	0	1010	A. Sanders	UCR140613	Ranunculaceae;Clematis;lasiantha;Nutt.;A. Sanders;UCR140613
1847	11209	H160	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	68	571	2266	0	1234	K. C. Nixon	UCR vouchers	Fagaceae;Quercus;kelloggii;Newb.;K. C. Nixon;UCR vouchers
1848	11209	H159	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	373	444	785	0	3358	A. Sanders	UCR140570	Rhamnaceae;Ceanothus;integerrimus;H. & A.;A. Sanders;UCR140570
1849	11209	H158	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	376	1566	2153	0	1159	A. Sanders	UCR140571	Rosaceae;Chamaebatia;foliolosa;Benth.;A. Sanders;UCR140571
1850	11211	H163	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	373	444	716	0	992	A. Sanders	UCR140578	Rhamnaceae;Ceanothus;cuneatus;(Hook.) Nutt.;A. Sanders;UCR140578
1851	11211	H162	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	376	448	674	0	3515	A. Sanders	UCR140579	Rosaceae;Cercocarpus;betuloides;Torr. & A. Gray;A. Sanders;UCR140579
1852	11212	H176	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	376	564	759	0	3413	A. Sanders	UCR140564	Rosaceae;Potentilla;glandulosa;Lindl.;A. Sanders;UCR140564
1853	11212	H178	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	376	1206	657	0	3107	A. Sanders	UCR140690	Rosaceae;Heteromeles;arbutifolia;(Lindl.) M. Roemer;A. Sanders;UCR140690
1854	11212	H175	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	526	2597	0	2904	A. Sanders	UCR140589	Fabaceae;Lotus;stipularis;(Benth.) Greene;A. Sanders;UCR140589
1855	11212	H177	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	1481	1799	2563	0	3524	A. Sanders	UCR140619	Labiatae;Scutellaria;siphocampyloides;Vatke;A. Sanders;UCR140619
1856	11213	H174	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	373	444	716	0	992	A. Sanders	UCR140575	Rhamnaceae;Ceanothus;cuneatus;(Hook.) Nutt.;A. Sanders;UCR140575
1857	11213	H173	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1710	903	0	3436	A. Sanders	UCR140590	Asteraceae;Madia;sativa;Molina;A. Sanders;UCR140590
1858	11213	H171	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	1481	598	1873	0	1159	A. Sanders	UCR140615	Labiatae;Stachys;ajugoides;Benth.;A. Sanders;UCR140615
1859	11213	H169	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	327	1409	2474	0	2927	A. Sanders	UCR140574	Onagraceae;Clarkia;purpurea;(Curt.) A. Nels. & Macbr.;A. Sanders;UCR140574
1860	11213	H172	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	376	1206	657	0	3107	A. Sanders	UCR140576	Rosaceae;Heteromeles;arbutifolia;(Lindl.) M. Roemer;A. Sanders;UCR140576
1861	11213	H170	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	376	564	759	0	3413	A. Sanders	UCR140577	Rosaceae;Potentilla;glandulosa;Lindl.;A. Sanders;UCR140577
1862	11214	H167	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	68	571	2687	0	997	K. C. Nixon	UCR vouchers	Fagaceae;Quercus;wislizeni;A. DC.;K. C. Nixon;UCR vouchers
1863	11214	H166	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	203	416	1348	0	1012	A. Sanders	UCR140623	Ericaceae;Arctostaphylos;viscida;Parry;A. Sanders;UCR140623
1864	11214	H165	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	136	525	2250	0	1159	A. Sanders	UCR140581	Caprifoliaceae;Lonicera;interrupta;Benth.;A. Sanders;UCR140581
1865	11214	H164	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	382	583	1176	0	3267	A. Sanders	UCR140580	Salicaceae;Salix;laevigata;Bebb;A. Sanders;UCR140580
1866	11214	H168	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	68	571	731	0	3358	K. C. Nixon	UCR vouchers	Fagaceae;Quercus;douglasii;H. & A.;K. C. Nixon;UCR vouchers
1867	11221	H012	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	377	1512	1864	0	1007	K Roux	voucher-NYBG	Rubiaceae;Anthospermum;aethiopicum;L.;K Roux;voucher-NYBG
1868	11221	H015	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	85	577	2326	0	1007	K Roux	voucher-NYBG	Anacardiaceae;Rhus;lucida;L.;K Roux;voucher-NYBG
1869	11221	H014	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1523	2643	0	3061	J Manning	voucher-NYBG	Asteraceae;Athanasia;trifurcata;(L.) L.;J Manning;voucher-NYBG
1870	11221	H011	NULL	NULL	2006-01-09	2011-01-31	Hewson-Smith, Sheridan	Salas, Ruth	0	98	589	1852	0	3511	D Snijman	voucher-NYBG	Asteraceae;Senecio;abruptus;Thurb.;D Snijman;voucher-NYBG
1871	11221	H013	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1623	1872	0	1007	J Manning	voucher-NYBG	Asteraceae;Eriocephalus;africanus;L.;J Manning;voucher-NYBG
1872	11223	H030	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1613	2500	0	3077	J Manning	voucher-NYBG	Asteraceae;Elytropappus;rhinocerotis;(L.f.) Less.;J Manning;voucher-NYBG
1873	11223	H023	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	384	1823	2218	0	1445	C Cupido	voucher-NYBG	Santalaceae;Thesium;hispidulum;Lam.;C Cupido;voucher-NYBG
1874	11223	H026	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1842	1999	0	2913	C Cupido	voucher-NYBG	Fabaceae;Wiborgia;cf. obcordata;(Berg.) Thunb.;C Cupido;voucher-NYBG
1875	11223	H025	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1842	1999	0	2913	C Cupido	voucher-NYBG	Fabaceae;Wiborgia;cf. obcordata;(Berg.) Thunb.;C Cupido;voucher-NYBG
1876	11223	H028	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1657	2535	0	3410	J Manning	voucher-NYBG	Asteraceae;Helichrysum;scabrum;Less.;J Manning;voucher-NYBG
1877	11223	H024	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1842	916	0	0	C Cupido	voucher-NYBG	Fabaceae;Wiborgia;sp.;C Cupido;voucher-NYBG
1878	11223	H027	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	85	577	2241	0	3403	K Roux	voucher-NYBG	Anacardiaceae;Rhus;incisa;L.f.;K Roux;voucher-NYBG
1879	11224	H020	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	3	1742	1870	0	3046	H Kurzweil	voucher-NYBG	Scrophulariaceae;Oftia;africana;(L.) Bocq.;H Kurzweil;voucher-NYBG
1880	11224	H017	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	32	1753	2647	0	3119	K Roux	voucher-NYBG	Thymelaeaceae;Passerina;truncata;K Roux;voucher-NYBG
1881	11224	H016	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	203	1621	2238	0	3132	R Turner	voucher-NYBG	Ericaceae;Erica;inaequalis;(N.E.Br.) E.G.H. Oliv.;R Turner;voucher-NYBG
1882	11224	H019	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1842	916	0	0	C Cupido	voucher-NYBG	Fabaceae;Wiborgia;sp.;C Cupido;voucher-NYBG
1883	11224	H021	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1626	2579	0	3300	D Snijman	voucher-NYBG	Asteraceae;Euryops;speciosissimus;DC.;D Snijman;voucher-NYBG
1884	11224	H022	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1811	916	0	0	J Manning	voucher-NYBG	Asteraceae;Stoebe;sp.;J Manning;voucher-NYBG
1885	11224	H018	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	385	1603	649	0	3403	K Roux	voucher-NYBG	Sapindaceae;Dodonaea;angustifolia;L.f.;K Roux;voucher-NYBG
1886	11225	H048	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1690	2064	0	3511	C Cupido	voucher-NYBG	Fabaceae;Lebeckia;cytisoides;Thurb.;C Cupido;voucher-NYBG
1887	11225	H046	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1523	2643	0	3061	J Manning	voucher-NYBG	Asteraceae;Athanasia;trifurcata;(L.) L.;J Manning;voucher-NYBG
1888	11225	H035	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1690	2064	0	3511	C Cupido	voucher-NYBG	Fabaceae;Lebeckia;cytisoides;Thurb.;C Cupido;voucher-NYBG
1889	11225	H034	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1690	2064	0	3511	C Cupido	voucher-NYBG	Fabaceae;Lebeckia;cytisoides;Thurb.;C Cupido;voucher-NYBG
1890	11225	H033	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1702	2619	0	3300	J Manning	voucher-NYBG	Asteraceae;Leysera;tenella;DC.;J Manning;voucher-NYBG
1891	11227	H047	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	589	2291	0	3300	D Snijman	voucher-NYBG	Asteraceae;Senecio;laxus;DC.;D Snijman;voucher-NYBG
1892	11227	H039	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1842	916	0	0	C Cupido	voucher-NYBG	Fabaceae;Wiborgia;sp.;C Cupido;voucher-NYBG
1893	11227	H040	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1597	2562	0	3300	D Snijman	voucher-NYBG	Asteraceae;Dimorphotheca;sinuata;DC.;D Snijman;voucher-NYBG
1894	11227	H037	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	176	1630	1980	0	3225	C Cupido	voucher-NYBG	Cyperaceae;Ficinia;capitella;(Thunb.) Nees;C Cupido;voucher-NYBG
1895	11227	H036	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	379	1598	889	0	3265	R Turner	voucher-NYBG	Rutaceae;Diosma;ramosissima;Bartl. & H.L. Wendl.;R Turner;voucher-NYBG
1896	11227	H041	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1523	2643	0	3061	J Manning	voucher-NYBG	Asteraceae;Athanasia;trifurcata;(L.) L.;J Manning;voucher-NYBG
1897	11227	H038	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1834	916	0	0	J Manning	voucher-NYBG	Asteraceae;Ursinia;sp.;J Manning;voucher-NYBG
1898	11228	H043	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1702	2619	0	3300	J Manning	voucher-NYBG	Asteraceae;Leysera;tenella;DC.;J Manning;voucher-NYBG
1899	11228	H044	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1623	1872	0	1007	J Manning	voucher-NYBG	Asteraceae;Eriocephalus;africanus;L.;J Manning;voucher-NYBG
1900	11229	H045	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1842	916	0	0	C Cupido	voucher-NYBG	Fabaceae;Wiborgia;sp.;C Cupido;voucher-NYBG
1901	11231	H053	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1831	1413	0	2893	D Snijman	voucher-NYBG	Asteraceae;Tripteris;oppositifolia;(Aiton) B. Nord.;D Snijman;voucher-NYBG
1902	11231	H054	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1690	2548	0	3511	C Cupido	voucher-NYBG	Fabaceae;Lebeckia;sericea;Thurb.;C Cupido;voucher-NYBG
1903	11232	H049	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1831	2348	0	3362	J Manning	voucher-NYBG	Asteraceae;Tripteris;microcarpa;Harv.;J Manning;voucher-NYBG
1904	11233	H068	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1745	2193	0	3221	J Manning	voucher-NYBG	Asteraceae;Oncosiphon;grandiflorum;(Thunb.) Källersjö;J Manning;voucher-NYBG
1905	11234	H072	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	85	577	1279	0	1386	K Roux	voucher-NYBG	Anacardiaceae;Rhus;undulata;Jacq.;K Roux;voucher-NYBG
1906	11234	H071	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1690	2548	0	3511	C Cupido	voucher-NYBG	Fabaceae;Lebeckia;sericea;Thurb.;C Cupido;voucher-NYBG
1907	11234	H070	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1831	2562	2852	3301	J Manning	voucher-NYBG	Asteraceae;Tripteris;sinuata;var. linearis;DC. (Harv.) B. Nord.;J Manning;voucher-NYBG
1908	11234	H069	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1782	728	0	3139	J Manning	voucher-NYBG	Asteraceae;Pteronia;divaricata;(P.J.Bergius) Less.;J Manning;voucher-NYBG
1909	11234	H073	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	18	1660	2088	0	1386	H Kurzweil	voucher-NYBG	Sterculiaceae;Hermannia;disermifolia;Jacq.;H Kurzweil;voucher-NYBG
1910	11235	H061	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1690	2548	0	3511	C Cupido	voucher-NYBG	Fabaceae;Lebeckia;sericea;Thurb.;C Cupido;voucher-NYBG
1911	11235	H060	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	280	1816	2392	0	3027	C Cupido	voucher-NYBG	Loranthaceae;Tapinanthus;oleifolius;(J.C. Wendl.) Danser;C Cupido;voucher-NYBG
1912	11235	H059	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1719	916	0	0	C Cupido	voucher-NYBG	Fabaceae;Melolobium;sp.;C Cupido;voucher-NYBG
1913	11235	H058	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	18	1660	2088	0	1386	H Kurzweil	voucher-NYBG	Sterculiaceae;Hermannia;disermifolia;Jacq.;H Kurzweil;voucher-NYBG
1914	11236	H067	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	85	577	2241	0	3403	K Roux	voucher-NYBG	Anacardiaceae;Rhus;incisa;L.f.;K Roux;voucher-NYBG
1915	11236	H064	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	85	577	1279	0	1386	K Roux	voucher-NYBG	Anacardiaceae;Rhus;undulata;Jacq.;K Roux;voucher-NYBG
1916	11236	H063	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1537	916	0	0	J Manning	voucher-NYBG	Asteraceae;Berkheya;sp.;J Manning;voucher-NYBG
1917	11236	H062	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1537	752	0	3052	J Manning	voucher-NYBG	Asteraceae;Berkheya;fruticosa;(L.) Ehrh.;J Manning;voucher-NYBG
1918	11236	H066	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1690	2002	0	3511	C Cupido	voucher-NYBG	Fabaceae;Lebeckia;cf. sericea;Thurb.;C Cupido;voucher-NYBG
1919	11238	H076	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1690	2201	0	3432	C Cupido	voucher-NYBG	Fabaceae;Lebeckia;halenbergensis;Merxm. & A.Schreib.;C Cupido;voucher-NYBG
1920	11238	H077	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	9	528	2227	0	3511	C Cupido	voucher-NYBG	Solanaceae;Lycium;horridum;Thurb.;C Cupido;voucher-NYBG
1921	11239	H081	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	352	1806	2679	0	3059	J Manning	voucher-NYBG	Poaceae;Sporobolus;virginicus;(L.) Kunth;J Manning;voucher-NYBG
1922	11240	H074	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1623	836	0	3300	J Manning	voucher-NYBG	Asteraceae;Eriocephalus;microphyllus;DC.;J Manning;voucher-NYBG
1923	11242	H084	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	3	1680	752	0	2905	H Kurzweil	voucher-NYBG	Scrophulariaceae;Jamesbrittenia;fruticosa;(Benth.) Hilliard;H Kurzweil;voucher-NYBG
1924	11242	H089	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1690	2201	0	3432	C Cupido	voucher-NYBG	Fabaceae;Lebeckia;halenbergensis;Merxm. & A.Schreib.;C Cupido;voucher-NYBG
1925	11243	H090	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	9	528	916	0	0	C Cupido	voucher-NYBG	Solanaceae;Lycium;sp.;C Cupido;voucher-NYBG
1926	11244	H088	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	85	577	2676	0	3256	K Roux	voucher-NYBG	Anacardiaceae;Rhus;viminalis;Aiton;K Roux;voucher-NYBG
1927	11245	H099	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1623	1954	0	2939	J Manning	voucher-NYBG	Asteraceae;Eriocephalus;brevifolius;(DC.) M.A.N. Mull.;J Manning;voucher-NYBG
1928	11245	H098	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	294	1718	2419	0	3362	K Roux	voucher-NYBG	Melianthaceae;Melianthus;pectinatus;Harv.;K Roux;voucher-NYBG
1929	11246	H094	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	9	528	2014	0	3511	C Cupido	voucher-NYBG	Solanaceae;Lycium;cinereum;Thurb.;C Cupido;voucher-NYBG
1930	11246	H092	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1690	2548	0	3511	C Cupido	voucher-NYBG	Fabaceae;Lebeckia;sericea;Thurb.;C Cupido;voucher-NYBG
1931	11246	H093	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	18	1660	2088	0	1386	H Kurzweil	voucher-NYBG	Sterculiaceae;Hermannia;disermifolia;Jacq.;H Kurzweil;voucher-NYBG
1932	11247	H097	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1623	836	0	3300	J Manning	voucher-NYBG	Asteraceae;Eriocephalus;microphyllus;DC.;J Manning;voucher-NYBG
1933	11247	H095	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1756	781	0	3222	J Manning	voucher-NYBG	Asteraceae;Pentzia;incana;(Thunb.) Kuntze;J Manning;voucher-NYBG
1934	11248	H105	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	85	577	1279	0	1386	K Roux	voucher-NYBG	Anacardiaceae;Rhus;undulata;Jacq.;K Roux;voucher-NYBG
1935	11248	H107	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1747	2437	0	3226	J Manning	voucher-NYBG	Asteraceae;Osteospermum;pinnatum;(Thunb.) Norl.;J Manning;voucher-NYBG
1936	11248	H108	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	286	530	870	0	1007	H Kurzweil	voucher-NYBG	Malvaceae;Malva;parviflora;L.;H Kurzweil;voucher-NYBG
1937	11251	H111	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1690	844	0	3323	C Cupido	voucher-NYBG	Fabaceae;Lebeckia;multiflora;E. Mey.;C Cupido;voucher-NYBG
1938	11254	H118	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1690	2548	0	3511	C Cupido	voucher-NYBG	Fabaceae;Lebeckia;sericea;Thurb.;C Cupido;voucher-NYBG
1939	11254	H114	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1842	916	0	0	C Cupido	voucher-NYBG	Fabaceae;Wiborgia;sp.;C Cupido;voucher-NYBG
1940	11254	H115	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1623	836	0	3300	J Manning	voucher-NYBG	Asteraceae;Eriocephalus;microphyllus;DC.;J Manning;voucher-NYBG
1941	11254	H116	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	85	577	1279	0	1386	K Roux	voucher-NYBG	Anacardiaceae;Rhus;undulata;Jacq.;K Roux;voucher-NYBG
1942	11254	H117	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1492	0	0	0	C Cupido	voucher-NYBG	Fabaceae;?Lebeckia spinescens /Wiborgia;C Cupido;voucher-NYBG
1943	11255	H122	NULL	NULL	2006-01-09	2011-01-31	Hewson-Smith, Sheridan	Salas, Ruth	0	211	1842	916	0	0	C Cupido	voucher-NYBG	Fabaceae;Wiborgia;sp.;C Cupido;voucher-NYBG
1944	11255	H121	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1782	781	0	2918	J Manning	voucher-NYBG	Asteraceae;Pteronia;incana;(Burm.) DC.;J Manning;voucher-NYBG
1945	11256	H124	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	60	1846	2477	0	3327	K Roux	voucher-NYBG	Zygophyllaceae;Zygophyllum;pygmaeum;Eckl. & Zeyh.;K Roux;voucher-NYBG
1946	11256	H123	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1719	916	0	0	C Cupido	voucher-NYBG	Fabaceae;Melolobium;sp.;C Cupido;voucher-NYBG
1947	11256	H125	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	264	1528	1870	0	3045	C Cupido	voucher-NYBG	Lamiaceae;Ballota;africana;(L.) Benth.;C Cupido;voucher-NYBG
1948	11256	H127	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1613	2500	0	3077	J Manning	voucher-NYBG	Asteraceae;Elytropappus;rhinocerotis;(L.f.) Less.;J Manning;voucher-NYBG
1949	11257	H128	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1748	2485	0	3300	J Manning	voucher-NYBG	Asteraceae;Othonna;quercifolia;DC.;J Manning;voucher-NYBG
1950	11257	H129	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	60	1846	2033	0	3403	K Roux	voucher-NYBG	Zygophyllaceae;Zygophyllum;cordifolium;L.f.;K Roux;voucher-NYBG
1951	11258	H130	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1492	0	0	0	C Cupido	voucher-NYBG	Fabaceae;?Lebeckia spinescens /Wiborgia;C Cupido;voucher-NYBG
1952	11258	H131	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1623	2473	0	3300	J Manning	voucher-NYBG	Asteraceae;Eriocephalus;punctulatus;DC.;J Manning;voucher-NYBG
1953	11258	H132	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	313	1598	2213	0	1007	K Roux	voucher-NYBG	Myrtaceae;Diosma;hirsuta;L.;K Roux;voucher-NYBG
1954	11259	H134	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	196	1599	1927	0	3304	K Roux	voucher-NYBG	Ebenaceae;Diospyros;austro-africana;De Winter;K Roux;voucher-NYBG
1955	11259	H133	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1597	2639	0	2893	D Snijman	voucher-NYBG	Asteraceae;Dimorphotheca;tragus;(Aiton) B. Nord.;D Snijman;voucher-NYBG
1956	11260	H145	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	211	1690	2064	0	3511	C Cupido	voucher-NYBG	Fabaceae;Lebeckia;cytisoides;Thurb.;C Cupido;voucher-NYBG
1957	11260	H147	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	377	1512	1864	0	1007	K Roux	voucher-NYBG	Rubiaceae;Anthospermum;aethiopicum;L.;K Roux;voucher-NYBG
1958	11260	H146	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1629	744	0	3234	J Manning	voucher-NYBG	Asteraceae;Felicia;filifolia;(Vent.) Burtt Davy;J Manning;voucher-NYBG
1959	11261	H143	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	9	1802	2637	0	1007	C Cupido	voucher-NYBG	Solanaceae;Solanum;tomentosum;L.;C Cupido;voucher-NYBG
1960	11261	H142	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1595	920	0	3073	J Manning	voucher-NYBG	Asteraceae;Didelta;spinosa;(L.f.) Aiton;J Manning;voucher-NYBG
1961	11261	H141	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1831	1885	0	3362	J Manning	voucher-NYBG	Asteraceae;Tripteris;amplectens;Harv.;J Manning;voucher-NYBG
1962	11261	H140	NULL	NULL	2006-01-09	NULL	Hewson-Smith, Sheridan	NULL	0	98	1831	1413	0	2893	J Manning	voucher-NYBG	Asteraceae;Tripteris;oppositifolia;(Aiton) B. Nord.;J Manning;voucher-NYBG
